,SPY,DIA,QQQ,IWM,^FCHI,^GDAXI,^FTSE,^N225,^STOXX50E,^HSI,VNQ,SCHH,IYR,GLD,SLV,USO,UNG,DBA,PALL,CPER,BTC-USD,ETH-USD,TLT,IEF,SHY
2025-01-21,593.4697477556989,431.24123442118037,518.1024365526878,225.21843185599937,7713.259765625,20922.80078125,8513.400390625,38643.83984375,5151.830078125,19920.310546875,87.40299750601886,20.795447051098748,92.87107301192826,251.8300018310547,27.850000381469727,80.44999694824219,17.579999923706055,26.799999237060547,86.13999938964844,26.950000762939453,100103.953125,3202.49267578125,84.52342889750467,89.71908369782435,79.47207407596984
2025-01-22,600.1016664737954,435.23425386745976,527.2678076655376,226.05188410799275,7773.64013671875,21162.310546875,8527.7998046875,39332.62890625,5166.2998046875,19733.2109375,87.07287306097156,20.687545776367188,92.44757990956559,253.77999877929688,27.81999969482422,80.31999969482422,17.790000915527344,26.989999771118164,88.94000244140625,26.84000015258789,103360.265625,3223.385986328125,84.2244252757181,89.52532990686538,79.47206881415292
2025-01-23,600.2603751042184,436.3906685969683,526.4608402116309,224.78187434843647,7829.39990234375,21254.080078125,8532.099609375,39677.21875,5184.830078125,19644.830078125,86.46119008161654,20.53059863660035,91.82712593435012,252.82000732421875,27.40999984741211,79.16000366210938,17.979999542236328,27.149999618530273,90.5,26.899999618530273,101257.8046875,3184.06689453125,83.46242525906052,89.25408732219275,79.47206881415292
2025-01-24,601.5292056667311,438.18957297136564,526.1620039307094,226.26021532191737,7904.169921875,21353.009765625,8492.7001953125,39806.69140625,5209.64990234375,19768.130859375,87.42240902056282,20.76601938457457,92.86122126080642,255.61000061035156,27.809999465942383,79.0199966430664,17.639999389648438,27.200000762939453,90.05000305175781,27.030000686645508,102772.125,3277.3232421875,83.52992963448618,89.32188973397314,79.53018690789193
2025-01-27,589.4748623340163,435.4220242097904,508.2297899969277,223.45232864697803,7844.41015625,21081.609375,8462.2001953125,39520.7890625,5131.759765625,20118.01953125,87.95642011579521,20.88373086394247,93.37334402085874,251.9199981689453,27.049999237060547,77.2300033569336,16.770000457763672,27.15999984741211,87.52999877929688,26.59000015258789,97795.9375,3024.091552734375,84.73562365097703,89.97098002752092,79.62703207624455
2025-01-28,592.0621722182419,440.9965489807325,509.85358086015856,223.42254690013112,7879.330078125,21296.330078125,8503.599609375,38886.05078125,5179.490234375,20165.73046875,87.95642319745876,20.84449240525984,93.25515961265197,253.88999938964844,27.389999389648438,77.80999755859375,16.280000686645508,27.309999465942383,87.0,26.68000030517578,100238.1875,3040.09228515625,84.55238113669442,89.88378503960779,79.63671617070588
2025-01-29,594.0149903221018,440.5912708079507,514.9543680275574,222.8272391557223,7848.759765625,21475.640625,8518.2998046875,39129.140625,5185.22998046875,20065.46533203125,86.58741373149644,20.51097982479645,91.92561268218088,253.3000030517578,27.850000381469727,77.18000030517578,16.350000381469727,27.799999237060547,87.58999633789062,26.809999465942383,101283.8203125,3055.181640625,84.52342790565748,89.80626478346895,79.59796409051555
2025-01-30,595.5020019503173,441.1645593616707,516.2594290396685,225.14897898051754,7889.22021484375,21650.779296875,8547.900390625,39221.359375,5248.5,19965.2001953125,87.40298949109298,20.697356921724445,92.7528855669163,256.45001220703125,28.530000686645508,77.45999908447266,16.020000457763672,27.65999984741211,89.41999816894531,27.09000015258789,103321.6484375,3093.123779296875,85.04428801008885,90.1744249181244,79.6657688786568
2025-01-31,595.8291372870628,439.86978882653403,519.2281395504486,223.77975147243723,7928.83984375,21689.2890625,8646.900390625,39458.94921875,5273.490234375,19864.93505859375,87.67485513141304,20.766020265049796,93.07788619402979,257.8599853515625,28.389999389648438,76.76000213623047,15.859999656677246,27.239999771118164,91.0,26.760000228881836,101543.8828125,3214.935546875,84.33053124752102,89.9128510842349,79.66576388322629
2025-02-03,585.3608436126516,433.60343574643747,509.12636671091076,218.94774320787081,7785.8701171875,21252.7109375,8520.2001953125,38401.8203125,5174.009765625,19764.669921875,86.3349689719428,20.461934286521906,91.6794076069211,259.5199890136719,28.200000762939453,76.94000244140625,17.3799991607666,27.5,90.5999984741211,26.760000228881836,91242.890625,2159.280517578125,84.98955085707894,90.05410150429661,79.61999671632724
2025-02-04,592.0919442792167,438.1203411465991,516.2792865811033,221.46795190303646,7808.10986328125,21298.7109375,8524.7001953125,38590.9609375,5191.6201171875,20297.640625,86.89811484858356,20.569835512611153,92.25061458792642,261.3500061035156,29.020000457763672,75.5999984741211,16.729999542236328,27.6200008392334,90.75,27.239999771118164,96208.109375,2636.165771484375,84.67980777892254,89.99578996504148,79.63944162894255
2025-02-05,593.3805941197304,438.2587393891218,518.6603518561534,225.11921413214108,7858.22021484375,21387.720703125,8550.2001953125,38682.1796875,5242.8798828125,20417.390625,87.83991867376866,20.805254326522377,93.30440188095983,263.8900146484375,29.309999465942383,75.83000183105469,16.93000030517578,27.690000534057617,90.5999984741211,27.450000762939453,96174.828125,2701.10498046875,86.52864678771752,90.74412046145264,79.74631660077605
2025-02-06,597.3953946627929,440.21572657625376,523.7610503813152,225.52602377188572,7906.35986328125,21691.5703125,8623.2998046875,38851.51171875,5279.3798828125,20532.060546875,88.68460985364712,20.991630020398148,94.1809061452455,261.489990234375,28.90999984741211,75.2699966430664,17.440000534057617,27.610000610351562,89.11000061035156,27.780000686645508,95707.3515625,2662.44580078125,86.68353768870628,90.68581437825368,79.72688362603563
2025-02-07,594.8377363899132,437.6557867567793,520.2244274064886,223.8194400273105,7954.89990234375,21759.970703125,8685.7998046875,38753.19921875,5317.169921875,20806.099609375,88.45159554155944,20.962203159449942,94.00364088514903,263.260009765625,28.940000534057617,75.45999908447266,17.40999984741211,27.450000762939453,88.5999984741211,28.690000534057617,95653.8828125,2564.96826171875,86.09306725960629,90.36509532557956,79.64915466308594
2025-02-10,597.5044727650717,437.9523479126434,524.7672836743383,224.09726436909685,7971.14990234375,21785.01953125,8694.599609375,38606.3203125,5328.5400390625,21223.609375,88.25741716333707,20.91315617273266,93.77713174299701,267.239990234375,29.079999923706055,76.61000061035156,17.709999084472656,27.670000076293945,89.8499984741211,29.219999313354492,95320.84375,2564.0185546875,86.00594589745775,90.4525628677374,79.67829985724539
2025-02-11,597.197196325744,438.08079083660147,523.8507207672724,223.0554537468264,7995.64990234375,21884.380859375,8750.5,38700.279296875,5356.22998046875,21279.369140625,88.4418823852756,20.95239308339817,94.02333939166274,266.7099914550781,28.81999969482422,77.87000274658203,18.5,27.799999237060547,89.31999969482422,28.600000381469727,94875.0390625,2565.397216796875,85.5509932754016,90.2095883346229,79.6588675735812
2025-02-12,593.3112318639063,435.9458784556806,519.9853278738981,220.05900598527214,7984.72021484375,21971.630859375,8759.400390625,38794.23828125,5366.0,21411.08984375,87.39329361377008,20.78563909759328,92.94985879120053,266.3500061035156,29.06999969482422,76.29000091552734,18.43000030517578,27.84000015258789,88.30999755859375,29.010000228881836,94101.203125,2551.174560546875,84.07964607193989,89.49041574121951,79.55198738486948
2025-02-13,597.9605288512577,438.54538612013215,527.1981083755304,222.00371469937437,8091.419921875,22306.330078125,8729.599609375,39112.171875,5424.3798828125,21735.560546875,88.17002842977739,20.95239314323718,93.61955449832965,268.2200012207031,29.1200008392334,75.58000183105469,19.0,28.059999465942383,89.5,29.6200008392334,95269.7109375,2615.667724609375,85.25091018094386,90.09297052017708,79.63942969085835
2025-02-14,603.7794592105552,440.1761932309986,533.6536224423348,223.84919943982382,8155.4501953125,22467.369140625,8717.5,39133.94140625,5483.2001953125,22027.0703125,88.94677121043723,21.08972187276815,94.4665211914064,265.45001220703125,29.200000762939453,75.62999725341797,19.56999969482422,28.100000381469727,89.29000091552734,29.170000076293945,96342.8046875,2666.26806640625,86.26730241359145,90.6566577944881,79.75602882165163
2025-02-17,603.4374773029856,439.32617585930814,533.8379308699514,223.79958848124696,8165.89990234375,22550.73046875,8725.2998046875,39021.23046875,5489.81005859375,22319.3203125,88.83026193480424,21.06029498104606,94.34341705060504,267.52500915527344,29.385000228881836,75.98999786376953,19.52999973297119,28.105000495910645,89.16500091552734,28.730000495910645,95243.546875,2640.18212890625,85.74458536570837,90.42826583896358,79.73173984417542
